"","repno","usingObserved","treeType","scale","counted","wincount.1","wincount.2","wincount.3","wincount.4","wincount.5"
"2168",2,TRUE,"dtree",100,360,0,0,25,0,0
"2169",2,FALSE,"dirichlet",0.100000001490116,360,0,0,21,4,0
"2170",2,TRUE,"dirichlet",0.100000001490116,360,0,0,24,1,0
"2171",2,FALSE,"dirichlet",1,360,1,0,18,6,0
"2172",2,TRUE,"dirichlet",1,360,0,0,25,0,0
"2173",2,FALSE,"dirichlet",10,360,5,5,9,4,2
"2174",2,TRUE,"dirichlet",10,360,0,0,23,2,0
"2175",2,FALSE,"dirichlet",100,360,2,4,5,7,7
"2176",2,TRUE,"dirichlet",100,360,0,0,25,0,0
"2177",2,FALSE,"dtree",0.100000001490116,370,0,0,23,2,0
"2178",2,TRUE,"dtree",0.100000001490116,370,0,0,25,0,0
"2179",2,FALSE,"dtree",1,370,0,0,23,2,0
"2180",2,TRUE,"dtree",1,370,0,0,25,0,0
"2181",2,FALSE,"dtree",10,370,0,0,24,1,0
"2182",2,TRUE,"dtree",10,370,0,0,25,0,0
"2183",2,FALSE,"dtree",100,370,0,0,18,7,0
"2184",2,TRUE,"dtree",100,370,0,0,25,0,0
"2185",2,FALSE,"dirichlet",0.100000001490116,370,0,0,23,2,0
"2186",2,TRUE,"dirichlet",0.100000001490116,370,0,0,25,0,0
"2187",2,FALSE,"dirichlet",1,370,0,1,21,3,0
"2188",2,TRUE,"dirichlet",1,370,0,0,25,0,0
"2189",2,FALSE,"dirichlet",10,370,2,2,6,9,6
"2190",2,TRUE,"dirichlet",10,370,0,0,24,1,0
"2191",2,FALSE,"dirichlet",100,370,8,2,8,6,1
"2192",2,TRUE,"dirichlet",100,370,0,0,23,1,1
"2193",2,FALSE,"dtree",0.100000001490116,380,0,0,24,1,0
"2194",2,TRUE,"dtree",0.100000001490116,380,0,0,25,0,0
"2195",2,FALSE,"dtree",1,380,0,0,25,0,0
"2196",2,TRUE,"dtree",1,380,0,0,25,0,0
"2197",2,FALSE,"dtree",10,380,0,0,24,1,0
"2198",2,TRUE,"dtree",10,380,0,0,25,0,0
"2199",2,FALSE,"dtree",100,380,0,0,24,1,0
"2200",2,TRUE,"dtree",100,380,0,0,24,1,0
"2201",2,FALSE,"dirichlet",0.100000001490116,380,0,0,25,0,0
"2202",2,TRUE,"dirichlet",0.100000001490116,380,0,0,24,1,0
"2203",2,FALSE,"dirichlet",1,380,0,1,18,4,2
"2204",2,TRUE,"dirichlet",1,380,0,0,22,3,0
"2205",2,FALSE,"dirichlet",10,380,2,3,8,3,9
"2206",2,TRUE,"dirichlet",10,380,0,0,23,2,0
"2207",2,FALSE,"dirichlet",100,380,3,4,6,9,3
"2208",2,TRUE,"dirichlet",100,380,0,0,24,1,0
"2209",2,FALSE,"dtree",0.100000001490116,390,0,0,25,0,0
"2210",2,TRUE,"dtree",0.100000001490116,390,0,0,25,0,0
"2211",2,FALSE,"dtree",1,390,0,0,23,2,0
"2212",2,TRUE,"dtree",1,390,0,0,25,0,0
"2213",2,FALSE,"dtree",10,390,0,0,24,1,0
"2214",2,TRUE,"dtree",10,390,0,0,25,0,0
"2215",2,FALSE,"dtree",100,390,0,0,21,4,0
"2216",2,TRUE,"dtree",100,390,0,0,25,0,0
"2217",2,FALSE,"dirichlet",0.100000001490116,390,0,0,24,1,0
"2218",2,TRUE,"dirichlet",0.100000001490116,390,0,0,25,0,0
"2219",2,FALSE,"dirichlet",1,390,0,0,21,4,0
"2220",2,TRUE,"dirichlet",1,390,0,0,23,2,0
"2221",2,FALSE,"dirichlet",10,390,3,4,6,6,6
"2222",2,TRUE,"dirichlet",10,390,0,0,23,2,0
"2223",2,FALSE,"dirichlet",100,390,6,4,4,5,6
"2224",2,TRUE,"dirichlet",100,390,0,0,21,4,0
"2225",2,FALSE,"dtree",0.100000001490116,400,0,0,23,2,0
"2226",2,TRUE,"dtree",0.100000001490116,400,0,0,25,0,0
"2227",2,FALSE,"dtree",1,400,0,0,24,1,0
"2228",2,TRUE,"dtree",1,400,0,0,25,0,0
"2229",2,FALSE,"dtree",10,400,0,0,23,2,0
"2230",2,TRUE,"dtree",10,400,0,0,23,2,0
"2231",2,FALSE,"dtree",100,400,0,1,17,7,0
"2232",2,TRUE,"dtree",100,400,0,0,25,0,0
"2233",2,FALSE,"dirichlet",0.100000001490116,400,0,0,24,1,0
"2234",2,TRUE,"dirichlet",0.100000001490116,400,0,0,24,1,0
"2235",2,FALSE,"dirichlet",1,400,0,0,19,6,0
"2236",2,TRUE,"dirichlet",1,400,0,0,24,1,0
"2237",2,FALSE,"dirichlet",10,400,1,4,7,6,7
"2238",2,TRUE,"dirichlet",10,400,0,0,25,0,0
"2239",2,FALSE,"dirichlet",100,400,2,5,10,4,4
"2240",2,TRUE,"dirichlet",100,400,0,0,24,1,0
"2241",2,FALSE,"dtree",0.100000001490116,410,0,0,22,3,0
"2242",2,TRUE,"dtree",0.100000001490116,410,0,0,25,0,0
"2243",2,FALSE,"dtree",1,410,0,0,25,0,0
"2244",2,TRUE,"dtree",1,410,0,0,25,0,0
"2245",2,FALSE,"dtree",10,410,0,0,25,0,0
"2246",2,TRUE,"dtree",10,410,0,0,25,0,0
"2247",2,FALSE,"dtree",100,410,0,1,21,3,0
"2248",2,TRUE,"dtree",100,410,0,0,25,0,0
"2249",2,FALSE,"dirichlet",0.100000001490116,410,0,0,23,2,0
"2250",2,TRUE,"dirichlet",0.100000001490116,410,0,0,23,2,0
"2251",2,FALSE,"dirichlet",1,410,0,1,19,4,1
"2252",2,TRUE,"dirichlet",1,410,0,0,24,1,0
"2253",2,FALSE,"dirichlet",10,410,3,3,7,5,7
"2254",2,TRUE,"dirichlet",10,410,0,0,24,1,0
"2255",2,FALSE,"dirichlet",100,410,1,6,6,5,7
"2256",2,TRUE,"dirichlet",100,410,0,0,25,0,0
"2257",2,FALSE,"dtree",0.100000001490116,420,0,0,22,3,0
"2258",2,TRUE,"dtree",0.100000001490116,420,0,0,24,1,0
"2259",2,FALSE,"dtree",1,420,0,0,23,2,0
"2260",2,TRUE,"dtree",1,420,0,0,25,0,0
"2261",2,FALSE,"dtree",10,420,0,0,25,0,0
"2262",2,TRUE,"dtree",10,420,0,0,25,0,0
"2263",2,FALSE,"dtree",100,420,0,0,22,2,1
"2264",2,TRUE,"dtree",100,420,0,0,25,0,0
"2265",2,FALSE,"dirichlet",0.100000001490116,420,0,0,25,0,0
"2266",2,TRUE,"dirichlet",0.100000001490116,420,0,0,25,0,0
"2267",2,FALSE,"dirichlet",1,420,0,0,21,4,0
"2268",2,TRUE,"dirichlet",1,420,0,0,24,1,0
"2269",2,FALSE,"dirichlet",10,420,2,0,10,5,8
"2270",2,TRUE,"dirichlet",10,420,0,0,25,0,0
"2271",2,FALSE,"dirichlet",100,420,1,5,5,6,8
"2272",2,TRUE,"dirichlet",100,420,0,0,24,1,0
"2273",2,FALSE,"dtree",0.100000001490116,430,0,0,24,0,1
"2274",2,TRUE,"dtree",0.100000001490116,430,0,0,25,0,0
"2275",2,FALSE,"dtree",1,430,0,0,24,1,0
"2276",2,TRUE,"dtree",1,430,0,0,25,0,0
"2277",2,FALSE,"dtree",10,430,0,0,24,1,0
"2278",2,TRUE,"dtree",10,430,0,0,25,0,0
"2279",2,FALSE,"dtree",100,430,0,0,23,2,0
"2280",2,TRUE,"dtree",100,430,0,0,25,0,0
"2281",2,FALSE,"dirichlet",0.100000001490116,430,0,0,25,0,0
"2282",2,TRUE,"dirichlet",0.100000001490116,430,0,0,25,0,0
"2283",2,FALSE,"dirichlet",1,430,0,0,19,6,0
"2284",2,TRUE,"dirichlet",1,430,0,0,25,0,0
"2285",2,FALSE,"dirichlet",10,430,3,4,8,6,4
"2286",2,TRUE,"dirichlet",10,430,0,0,25,0,0
"2287",2,FALSE,"dirichlet",100,430,6,6,3,7,3
"2288",2,TRUE,"dirichlet",100,430,0,0,25,0,0
"2289",2,FALSE,"dtree",0.100000001490116,440,0,0,25,0,0
"2290",2,TRUE,"dtree",0.100000001490116,440,0,0,25,0,0
"2291",2,FALSE,"dtree",1,440,0,0,25,0,0
"2292",2,TRUE,"dtree",1,440,0,0,25,0,0
"2293",2,FALSE,"dtree",10,440,0,0,25,0,0
"2294",2,TRUE,"dtree",10,440,0,0,25,0,0
"2295",2,FALSE,"dtree",100,440,0,0,22,2,1
"2296",2,TRUE,"dtree",100,440,0,0,25,0,0
"2297",2,FALSE,"dirichlet",0.100000001490116,440,0,0,25,0,0
"2298",2,TRUE,"dirichlet",0.100000001490116,440,0,0,25,0,0
"2299",2,FALSE,"dirichlet",1,440,0,0,23,1,1
"2300",2,TRUE,"dirichlet",1,440,0,0,25,0,0
"2301",2,FALSE,"dirichlet",10,440,7,3,6,5,4
"2302",2,TRUE,"dirichlet",10,440,0,0,25,0,0
"2303",2,FALSE,"dirichlet",100,440,8,3,2,7,5
"2304",2,TRUE,"dirichlet",100,440,0,0,24,1,0
"2305",2,FALSE,"dtree",0.100000001490116,450,0,0,24,1,0
"2306",2,TRUE,"dtree",0.100000001490116,450,0,0,25,0,0
"2307",2,FALSE,"dtree",1,450,0,0,23,2,0
"2308",2,TRUE,"dtree",1,450,0,0,25,0,0
"2309",2,FALSE,"dtree",10,450,0,0,25,0,0
"2310",2,TRUE,"dtree",10,450,0,0,25,0,0
"2311",2,FALSE,"dtree",100,450,0,0,23,2,0
"2312",2,TRUE,"dtree",100,450,0,0,25,0,0
"2313",2,FALSE,"dirichlet",0.100000001490116,450,0,0,24,1,0
"2314",2,TRUE,"dirichlet",0.100000001490116,450,0,0,25,0,0
"2315",2,FALSE,"dirichlet",1,450,0,0,19,6,0
"2316",2,TRUE,"dirichlet",1,450,0,0,25,0,0
"2317",2,FALSE,"dirichlet",10,450,4,5,11,3,2
"2318",2,TRUE,"dirichlet",10,450,0,0,25,0,0
"2319",2,FALSE,"dirichlet",100,450,4,3,8,3,7
"2320",2,TRUE,"dirichlet",100,450,0,0,24,1,0
"2321",2,FALSE,"dtree",0.100000001490116,460,0,0,24,1,0
"2322",2,TRUE,"dtree",0.100000001490116,460,0,0,25,0,0
"2323",2,FALSE,"dtree",1,460,0,0,25,0,0
"2324",2,TRUE,"dtree",1,460,0,0,25,0,0
"2325",2,FALSE,"dtree",10,460,0,0,24,1,0
"2326",2,TRUE,"dtree",10,460,0,0,25,0,0
"2327",2,FALSE,"dtree",100,460,0,0,24,1,0
"2328",2,TRUE,"dtree",100,460,0,0,25,0,0
"2329",2,FALSE,"dirichlet",0.100000001490116,460,0,0,25,0,0
"2330",2,TRUE,"dirichlet",0.100000001490116,460,0,0,25,0,0
"2331",2,FALSE,"dirichlet",1,460,0,0,22,1,2
"2332",2,TRUE,"dirichlet",1,460,0,0,25,0,0
"2333",2,FALSE,"dirichlet",10,460,3,4,7,6,5
"2334",2,TRUE,"dirichlet",10,460,0,0,25,0,0
"2335",2,FALSE,"dirichlet",100,460,1,4,9,6,5
"2336",2,TRUE,"dirichlet",100,460,0,0,25,0,0
"2337",2,FALSE,"dtree",0.100000001490116,470,0,0,25,0,0
"2338",2,TRUE,"dtree",0.100000001490116,470,0,0,25,0,0
"2339",2,FALSE,"dtree",1,470,0,0,24,1,0
"2340",2,TRUE,"dtree",1,470,0,0,24,1,0
"2341",2,FALSE,"dtree",10,470,0,0,25,0,0
"2342",2,TRUE,"dtree",10,470,0,0,25,0,0
"2343",2,FALSE,"dtree",100,470,0,0,24,1,0
"2344",2,TRUE,"dtree",100,470,0,0,25,0,0
"2345",2,FALSE,"dirichlet",0.100000001490116,470,0,0,25,0,0
"2346",2,TRUE,"dirichlet",0.100000001490116,470,0,0,25,0,0
"2347",2,FALSE,"dirichlet",1,470,1,0,22,1,1
"2348",2,TRUE,"dirichlet",1,470,0,0,25,0,0
"2349",2,FALSE,"dirichlet",10,470,4,5,6,9,1
"2350",2,TRUE,"dirichlet",10,470,0,0,24,1,0
"2351",2,FALSE,"dirichlet",100,470,9,5,6,2,3
"2352",2,TRUE,"dirichlet",100,470,0,0,25,0,0
"2353",2,FALSE,"dtree",0.100000001490116,480,0,0,24,1,0
"2354",2,TRUE,"dtree",0.100000001490116,480,0,0,25,0,0
"2355",2,FALSE,"dtree",1,480,0,0,25,0,0
"2356",2,TRUE,"dtree",1,480,0,0,25,0,0
"2357",2,FALSE,"dtree",10,480,0,0,25,0,0
"2358",2,TRUE,"dtree",10,480,0,0,25,0,0
"2359",2,FALSE,"dtree",100,480,0,0,24,1,0
"2360",2,TRUE,"dtree",100,480,0,0,25,0,0
"2361",2,FALSE,"dirichlet",0.100000001490116,480,0,0,25,0,0
"2362",2,TRUE,"dirichlet",0.100000001490116,480,0,0,25,0,0
"2363",2,FALSE,"dirichlet",1,480,0,0,22,3,0
"2364",2,TRUE,"dirichlet",1,480,0,0,25,0,0
"2365",2,FALSE,"dirichlet",10,480,2,2,10,7,4
"2366",2,TRUE,"dirichlet",10,480,0,0,25,0,0
"2367",2,FALSE,"dirichlet",100,480,5,5,3,7,5
"2368",2,TRUE,"dirichlet",100,480,0,0,25,0,0
"2369",2,FALSE,"dtree",0.100000001490116,490,0,0,25,0,0
"2370",2,TRUE,"dtree",0.100000001490116,490,0,0,25,0,0
"2371",2,FALSE,"dtree",1,490,0,0,25,0,0
"2372",2,TRUE,"dtree",1,490,0,0,25,0,0
"2373",2,FALSE,"dtree",10,490,0,0,25,0,0
"2374",2,TRUE,"dtree",10,490,0,0,25,0,0
"2375",2,FALSE,"dtree",100,490,0,0,25,0,0
"2376",2,TRUE,"dtree",100,490,0,0,25,0,0
"2377",2,FALSE,"dirichlet",0.100000001490116,490,0,0,25,0,0
"2378",2,TRUE,"dirichlet",0.100000001490116,490,0,0,25,0,0
"2379",2,FALSE,"dirichlet",1,490,0,0,21,3,1
"2380",2,TRUE,"dirichlet",1,490,0,0,25,0,0
"2381",2,FALSE,"dirichlet",10,490,4,3,8,5,5
"2382",2,TRUE,"dirichlet",10,490,0,0,25,0,0
"2383",2,FALSE,"dirichlet",100,490,6,5,5,4,5
"2384",2,TRUE,"dirichlet",100,490,0,0,25,0,0
"2385",2,FALSE,"dtree",0.100000001490116,500,0,0,25,0,0
"2386",2,TRUE,"dtree",0.100000001490116,500,0,0,25,0,0
"2387",2,FALSE,"dtree",1,500,0,0,25,0,0
"2388",2,TRUE,"dtree",1,500,0,0,25,0,0
"2389",2,FALSE,"dtree",10,500,0,0,24,1,0
"2390",2,TRUE,"dtree",10,500,0,0,25,0,0
"2391",2,FALSE,"dtree",100,500,0,0,21,3,1
"2392",2,TRUE,"dtree",100,500,0,0,25,0,0
"2393",2,FALSE,"dirichlet",0.100000001490116,500,0,0,25,0,0
"2394",2,TRUE,"dirichlet",0.100000001490116,500,0,0,25,0,0
"2395",2,FALSE,"dirichlet",1,500,0,0,23,1,1
"2396",2,TRUE,"dirichlet",1,500,0,0,25,0,0
"2397",2,FALSE,"dirichlet",10,500,0,2,12,5,6
"2398",2,TRUE,"dirichlet",10,500,0,0,25,0,0
"2399",2,FALSE,"dirichlet",100,500,4,1,8,3,9
"2400",2,TRUE,"dirichlet",100,500,0,0,25,0,0
"2401",2,FALSE,"dtree",0.100000001490116,510,0,0,25,0,0
"2402",2,TRUE,"dtree",0.100000001490116,510,0,0,25,0,0
"2403",2,FALSE,"dtree",1,510,0,0,24,1,0
"2404",2,TRUE,"dtree",1,510,0,0,25,0,0
"2405",2,FALSE,"dtree",10,510,0,0,25,0,0
"2406",2,TRUE,"dtree",10,510,0,0,25,0,0
"2407",2,FALSE,"dtree",100,510,0,0,23,2,0
"2408",2,TRUE,"dtree",100,510,0,0,25,0,0
"2409",2,FALSE,"dirichlet",0.100000001490116,510,0,0,25,0,0
"2410",2,TRUE,"dirichlet",0.100000001490116,510,0,0,25,0,0
"2411",2,FALSE,"dirichlet",1,510,0,0,19,6,0
"2412",2,TRUE,"dirichlet",1,510,0,0,25,0,0
"2413",2,FALSE,"dirichlet",10,510,3,3,10,4,5
"2414",2,TRUE,"dirichlet",10,510,0,0,25,0,0
"2415",2,FALSE,"dirichlet",100,510,5,4,8,4,4
"2416",2,TRUE,"dirichlet",100,510,0,0,25,0,0
"2417",2,FALSE,"dtree",0.100000001490116,520,0,0,24,1,0
"2418",2,TRUE,"dtree",0.100000001490116,520,0,0,25,0,0
"2419",2,FALSE,"dtree",1,520,0,0,23,2,0
"2420",2,TRUE,"dtree",1,520,0,0,25,0,0
"2421",2,FALSE,"dtree",10,520,0,0,23,2,0
"2422",2,TRUE,"dtree",10,520,0,0,25,0,0
"2423",2,FALSE,"dtree",100,520,0,0,24,1,0
"2424",2,TRUE,"dtree",100,520,0,0,25,0,0
"2425",2,FALSE,"dirichlet",0.100000001490116,520,0,0,23,2,0
"2426",2,TRUE,"dirichlet",0.100000001490116,520,0,0,25,0,0
"2427",2,FALSE,"dirichlet",1,520,0,1,20,3,1
"2428",2,TRUE,"dirichlet",1,520,0,0,25,0,0
"2429",2,FALSE,"dirichlet",10,520,2,2,13,5,3
"2430",2,TRUE,"dirichlet",10,520,0,0,25,0,0
"2431",2,FALSE,"dirichlet",100,520,4,2,7,5,7
"2432",2,TRUE,"dirichlet",100,520,0,0,25,0,0
"2433",2,FALSE,"dtree",0.100000001490116,530,0,0,25,0,0
"2434",2,TRUE,"dtree",0.100000001490116,530,0,0,25,0,0
"2435",2,FALSE,"dtree",1,530,0,0,24,1,0
"2436",2,TRUE,"dtree",1,530,0,0,25,0,0
"2437",2,FALSE,"dtree",10,530,0,0,25,0,0
"2438",2,TRUE,"dtree",10,530,0,0,25,0,0
"2439",2,FALSE,"dtree",100,530,0,0,23,2,0
"2440",2,TRUE,"dtree",100,530,0,0,25,0,0
"2441",2,FALSE,"dirichlet",0.100000001490116,530,0,0,25,0,0
"2442",2,TRUE,"dirichlet",0.100000001490116,530,0,0,25,0,0
"2443",2,FALSE,"dirichlet",1,530,0,0,23,2,0
"2444",2,TRUE,"dirichlet",1,530,0,0,25,0,0
"2445",2,FALSE,"dirichlet",10,530,2,2,12,9,0
"2446",2,TRUE,"dirichlet",10,530,0,0,25,0,0
"2447",2,FALSE,"dirichlet",100,530,4,3,7,5,6
"2448",2,TRUE,"dirichlet",100,530,0,0,25,0,0
"2449",2,FALSE,"dtree",0.100000001490116,540,0,0,25,0,0
"2450",2,TRUE,"dtree",0.100000001490116,540,0,0,25,0,0
"2451",2,FALSE,"dtree",1,540,0,0,25,0,0
"2452",2,TRUE,"dtree",1,540,0,0,25,0,0
"2453",2,FALSE,"dtree",10,540,0,0,25,0,0
"2454",2,TRUE,"dtree",10,540,0,0,25,0,0
"2455",2,FALSE,"dtree",100,540,0,1,22,2,0
"2456",2,TRUE,"dtree",100,540,0,0,25,0,0
"2457",2,FALSE,"dirichlet",0.100000001490116,540,0,0,24,1,0
"2458",2,TRUE,"dirichlet",0.100000001490116,540,0,0,25,0,0
"2459",2,FALSE,"dirichlet",1,540,0,0,19,5,1
"2460",2,TRUE,"dirichlet",1,540,0,0,25,0,0
"2461",2,FALSE,"dirichlet",10,540,3,5,5,8,4
"2462",2,TRUE,"dirichlet",10,540,0,0,24,1,0
"2463",2,FALSE,"dirichlet",100,540,3,4,9,5,4
"2464",2,TRUE,"dirichlet",100,540,0,0,25,0,0
"2465",2,FALSE,"dtree",0.100000001490116,550,0,0,25,0,0
"2466",2,TRUE,"dtree",0.100000001490116,550,0,0,25,0,0
"2467",2,FALSE,"dtree",1,550,0,0,25,0,0
"2468",2,TRUE,"dtree",1,550,0,0,25,0,0
"2469",2,FALSE,"dtree",10,550,0,0,25,0,0
"2470",2,TRUE,"dtree",10,550,0,0,25,0,0
"2471",2,FALSE,"dtree",100,550,0,0,22,3,0
"2472",2,TRUE,"dtree",100,550,0,0,25,0,0
"2473",2,FALSE,"dirichlet",0.100000001490116,550,0,0,25,0,0
"2474",2,TRUE,"dirichlet",0.100000001490116,550,0,0,25,0,0
"2475",2,FALSE,"dirichlet",1,550,0,0,20,5,0
"2476",2,TRUE,"dirichlet",1,550,0,0,25,0,0
"2477",2,FALSE,"dirichlet",10,550,1,5,11,4,4
"2478",2,TRUE,"dirichlet",10,550,0,0,25,0,0
"2479",2,FALSE,"dirichlet",100,550,5,4,8,4,4
"2480",2,TRUE,"dirichlet",100,550,0,0,25,0,0
"2481",2,FALSE,"dtree",0.100000001490116,560,0,0,25,0,0
"2482",2,TRUE,"dtree",0.100000001490116,560,0,0,25,0,0
"2483",2,FALSE,"dtree",1,560,0,0,25,0,0
"2484",2,TRUE,"dtree",1,560,0,0,25,0,0
"2485",2,FALSE,"dtree",10,560,0,0,25,0,0
"2486",2,TRUE,"dtree",10,560,0,0,25,0,0
"2487",2,FALSE,"dtree",100,560,0,0,25,0,0
"2488",2,TRUE,"dtree",100,560,0,0,25,0,0
"2489",2,FALSE,"dirichlet",0.100000001490116,560,0,0,25,0,0
"2490",2,TRUE,"dirichlet",0.100000001490116,560,0,0,25,0,0
"2491",2,FALSE,"dirichlet",1,560,0,0,23,1,1
"2492",2,TRUE,"dirichlet",1,560,0,0,25,0,0
"2493",2,FALSE,"dirichlet",10,560,3,3,13,2,4
"2494",2,TRUE,"dirichlet",10,560,0,0,25,0,0
"2495",2,FALSE,"dirichlet",100,560,3,4,7,6,5
"2496",2,TRUE,"dirichlet",100,560,0,0,25,0,0
"2497",2,FALSE,"dtree",0.100000001490116,570,0,0,25,0,0
"2498",2,TRUE,"dtree",0.100000001490116,570,0,0,25,0,0
"2499",2,FALSE,"dtree",1,570,0,0,25,0,0
"2500",2,TRUE,"dtree",1,570,0,0,25,0,0
"2501",2,FALSE,"dtree",10,570,0,0,25,0,0
"2502",2,TRUE,"dtree",10,570,0,0,25,0,0
"2503",2,FALSE,"dtree",100,570,0,0,24,1,0
"2504",2,TRUE,"dtree",100,570,0,0,25,0,0
"2505",2,FALSE,"dirichlet",0.100000001490116,570,0,0,25,0,0
"2506",2,TRUE,"dirichlet",0.100000001490116,570,0,0,25,0,0
"2507",2,FALSE,"dirichlet",1,570,0,0,23,2,0
"2508",2,TRUE,"dirichlet",1,570,0,0,25,0,0
"2509",2,FALSE,"dirichlet",10,570,2,2,12,4,5
"2510",2,TRUE,"dirichlet",10,570,0,0,25,0,0
"2511",2,FALSE,"dirichlet",100,570,5,5,5,4,6
"2512",2,TRUE,"dirichlet",100,570,0,0,25,0,0
"2513",2,FALSE,"dtree",0.100000001490116,580,0,0,25,0,0
"2514",2,TRUE,"dtree",0.100000001490116,580,0,0,25,0,0
"2515",2,FALSE,"dtree",1,580,0,0,25,0,0
"2516",2,TRUE,"dtree",1,580,0,0,25,0,0
"2517",2,FALSE,"dtree",10,580,0,0,25,0,0
"2518",2,TRUE,"dtree",10,580,0,0,25,0,0
"2519",2,FALSE,"dtree",100,580,0,0,24,1,0
"2520",2,TRUE,"dtree",100,580,0,0,25,0,0
"2521",2,FALSE,"dirichlet",0.100000001490116,580,0,0,25,0,0
"2522",2,TRUE,"dirichlet",0.100000001490116,580,0,0,25,0,0
"2523",2,FALSE,"dirichlet",1,580,0,0,22,3,0
"2524",2,TRUE,"dirichlet",1,580,0,0,25,0,0
"2525",2,FALSE,"dirichlet",10,580,3,3,14,4,1
"2526",2,TRUE,"dirichlet",10,580,0,0,24,1,0
"2527",2,FALSE,"dirichlet",100,580,2,7,6,4,6
"2528",2,TRUE,"dirichlet",100,580,0,0,25,0,0
"2529",2,FALSE,"dtree",0.100000001490116,590,0,0,25,0,0
"2530",2,TRUE,"dtree",0.100000001490116,590,0,0,25,0,0
"2531",2,FALSE,"dtree",1,590,0,0,25,0,0
"2532",2,TRUE,"dtree",1,590,0,0,25,0,0
"2533",2,FALSE,"dtree",10,590,0,0,25,0,0
"2534",2,TRUE,"dtree",10,590,0,0,25,0,0
"2535",2,FALSE,"dtree",100,590,0,0,25,0,0
"2536",2,TRUE,"dtree",100,590,0,0,25,0,0
"2537",2,FALSE,"dirichlet",0.100000001490116,590,0,0,25,0,0
"2538",2,TRUE,"dirichlet",0.100000001490116,590,0,0,25,0,0
"2539",2,FALSE,"dirichlet",1,590,0,0,24,1,0
"2540",2,TRUE,"dirichlet",1,590,0,0,25,0,0
"2541",2,FALSE,"dirichlet",10,590,2,2,13,3,5
"2542",2,TRUE,"dirichlet",10,590,0,0,25,0,0
"2543",2,FALSE,"dirichlet",100,590,9,3,6,4,3
"2544",2,TRUE,"dirichlet",100,590,0,0,25,0,0
"2545",2,FALSE,"dtree",0.100000001490116,600,0,0,25,0,0
"2546",2,TRUE,"dtree",0.100000001490116,600,0,0,25,0,0
"2547",2,FALSE,"dtree",1,600,0,0,25,0,0
"2548",2,TRUE,"dtree",1,600,0,0,25,0,0
"2549",2,FALSE,"dtree",10,600,0,0,25,0,0
"2550",2,TRUE,"dtree",10,600,0,0,25,0,0
"2551",2,FALSE,"dtree",100,600,0,0,24,1,0
"2552",2,TRUE,"dtree",100,600,0,0,25,0,0
"2553",2,FALSE,"dirichlet",0.100000001490116,600,0,0,25,0,0
"2554",2,TRUE,"dirichlet",0.100000001490116,600,0,0,25,0,0
"2555",2,FALSE,"dirichlet",1,600,0,0,22,2,1
"2556",2,TRUE,"dirichlet",1,600,0,0,25,0,0
"2557",2,FALSE,"dirichlet",10,600,1,3,10,9,2
"2558",2,TRUE,"dirichlet",10,600,0,0,25,0,0
"2559",2,FALSE,"dirichlet",100,600,2,8,5,2,8
"2560",2,TRUE,"dirichlet",100,600,0,0,25,0,0
"2561",2,FALSE,"dtree",0.100000001490116,610,0,0,25,0,0
"2562",2,TRUE,"dtree",0.100000001490116,610,0,0,25,0,0
"2563",2,FALSE,"dtree",1,610,0,0,25,0,0
"2564",2,TRUE,"dtree",1,610,0,0,25,0,0
"2565",2,FALSE,"dtree",10,610,0,0,25,0,0
"2566",2,TRUE,"dtree",10,610,0,0,25,0,0
"2567",2,FALSE,"dtree",100,610,0,0,24,1,0
"2568",2,TRUE,"dtree",100,610,0,0,25,0,0
"2569",2,FALSE,"dirichlet",0.100000001490116,610,0,0,25,0,0
"2570",2,TRUE,"dirichlet",0.100000001490116,610,0,0,25,0,0
"2571",2,FALSE,"dirichlet",1,610,0,0,21,4,0
"2572",2,TRUE,"dirichlet",1,610,0,0,25,0,0
"2573",2,FALSE,"dirichlet",10,610,4,4,10,2,5
"2574",2,TRUE,"dirichlet",10,610,0,0,25,0,0
"2575",2,FALSE,"dirichlet",100,610,3,8,6,6,2
"2576",2,TRUE,"dirichlet",100,610,0,0,25,0,0
"2577",2,FALSE,"dtree",0.100000001490116,620,0,0,25,0,0
"2578",2,TRUE,"dtree",0.100000001490116,620,0,0,25,0,0
"2579",2,FALSE,"dtree",1,620,0,0,25,0,0
"2580",2,TRUE,"dtree",1,620,0,0,25,0,0
"2581",2,FALSE,"dtree",10,620,0,0,25,0,0
"2582",2,TRUE,"dtree",10,620,0,0,25,0,0
"2583",2,FALSE,"dtree",100,620,0,0,21,4,0
"2584",2,TRUE,"dtree",100,620,0,0,25,0,0
"2585",2,FALSE,"dirichlet",0.100000001490116,620,0,0,25,0,0
"2586",2,TRUE,"dirichlet",0.100000001490116,620,0,0,25,0,0
"2587",2,FALSE,"dirichlet",1,620,0,0,23,1,1
"2588",2,TRUE,"dirichlet",1,620,0,0,25,0,0
"2589",2,FALSE,"dirichlet",10,620,1,6,10,5,3
"2590",2,TRUE,"dirichlet",10,620,0,0,25,0,0
"2591",2,FALSE,"dirichlet",100,620,9,4,3,5,4
"2592",2,TRUE,"dirichlet",100,620,0,0,25,0,0
"2593",2,FALSE,"dtree",0.100000001490116,630,0,0,25,0,0
"2594",2,TRUE,"dtree",0.100000001490116,630,0,0,25,0,0
"2595",2,FALSE,"dtree",1,630,0,0,25,0,0
